
> backend@1.0.0 dev
[2026-03-06T23:00:27.094Z] OPTIONS /api/entries/33?periodo=2026
[2026-03-06T23:00:27.095Z] OPTIONS /api/entries/34?periodo=2026
[2026-03-06T23:00:27.095Z] OPTIONS /api/entries/35?periodo=2026
[2026-03-06T23:00:27.096Z] OPTIONS /api/entries/36?periodo=2026
[2026-03-06T23:00:27.097Z] OPTIONS /api/entries/37?periodo=2026
[2026-03-06T23:00:27.097Z] OPTIONS /api/entries/39?periodo=2026
[2026-03-06T23:00:27.098Z] OPTIONS /api/entries/40?periodo=2026
[2026-03-06T23:00:27.098Z] OPTIONS /api/entries/41?periodo=2026
[2026-03-06T23:00:27.098Z] OPTIONS /api/entries/42?periodo=2026
[2026-03-06T23:00:27.098Z] OPTIONS /api/entries/43?periodo=2026
[2026-03-06T23:00:27.098Z] OPTIONS /api/entries/45?periodo=2026
[2026-03-06T23:00:27.099Z] OPTIONS /api/entries/46?periodo=2026
[2026-03-06T23:00:27.099Z] OPTIONS /api/entries/47?periodo=2026
[2026-03-06T23:00:27.100Z] OPTIONS /api/entries/48?periodo=2026
[2026-03-06T23:00:27.100Z] OPTIONS /api/entries/49?periodo=2026
[2026-03-06T23:00:27.101Z] OPTIONS /api/entries/50?periodo=2026
[2026-03-06T23:00:27.101Z] OPTIONS /api/entries/51?periodo=2026
[2026-03-06T23:00:27.101Z] OPTIONS /api/entries/53?periodo=2026
[2026-03-06T23:00:27.102Z] OPTIONS /api/entries/52?periodo=2026
[2026-03-06T23:00:27.104Z] OPTIONS /api/entries/54?periodo=2026
[2026-03-06T23:00:27.106Z] OPTIONS /api/entries/56?periodo=2026
[2026-03-06T23:00:27.107Z] OPTIONS /api/entries/57?periodo=2026
[2026-03-06T23:00:27.107Z] OPTIONS /api/entries/58?periodo=2026
[2026-03-06T23:00:27.108Z] GET /api/entries/2?periodo=2026
[2026-03-06T23:00:27.109Z] OPTIONS /api/entries/60?periodo=2026
[2026-03-06T23:00:27.109Z] OPTIONS /api/entries/61?periodo=2026
[2026-03-06T23:00:27.109Z] OPTIONS /api/entries/59?periodo=2026
[2026-03-06T23:00:27.110Z] GET /api/entries/3?periodo=2026
[2026-03-06T23:00:27.110Z] OPTIONS /api/entries/66?periodo=2026
[2026-03-06T23:00:27.110Z] OPTIONS /api/entries/62?periodo=2026
[2026-03-06T23:00:27.111Z] OPTIONS /api/entries/67?periodo=2026
[2026-03-06T23:00:27.111Z] OPTIONS /api/entries/63?periodo=2026
[2026-03-06T23:00:27.111Z] OPTIONS /api/entries/65?periodo=2026
[2026-03-06T23:00:27.111Z] GET /api/entries/7?periodo=2026
[2026-03-06T23:00:27.112Z] OPTIONS /api/entries/69?periodo=2026
[2026-03-06T23:00:27.112Z] GET /api/entries/4?periodo=2026
[2026-03-06T23:00:27.112Z] OPTIONS /api/entries/70?periodo=2026
[2026-03-06T23:00:27.112Z] GET /api/entries/5?periodo=2026
[2026-03-06T23:00:27.113Z] GET /api/entries/8?periodo=2026
[2026-03-06T23:00:27.116Z] OPTIONS /api/entries/71?periodo=2026
[2026-03-06T23:00:27.116Z] OPTIONS /api/entries/72?periodo=2026
[2026-03-06T23:00:27.117Z] GET /api/entries/6?periodo=2026
[2026-03-06T23:00:27.118Z] OPTIONS /api/entries/73?periodo=2026
[2026-03-06T23:00:27.118Z] GET /api/entries/10?periodo=2026
[2026-03-06T23:00:27.121Z] OPTIONS /api/entries/74?periodo=2026
[2026-03-06T23:00:27.121Z] OPTIONS /api/entries/75?periodo=2026
[2026-03-06T23:00:27.122Z] OPTIONS /api/entries/76?periodo=2026
[2026-03-06T23:00:27.122Z] GET /api/entries/9?periodo=2026
[2026-03-06T23:00:27.122Z] OPTIONS /api/entries/77?periodo=2026
[2026-03-06T23:00:27.123Z] OPTIONS /api/entries/78?periodo=2026
[2026-03-06T23:00:27.123Z] OPTIONS /api/entries/79?periodo=2026
[2026-03-06T23:00:27.123Z] GET /api/entries/11?periodo=2026
[2026-03-06T23:00:27.124Z] OPTIONS /api/entries/82?periodo=2026
[2026-03-06T23:00:27.124Z] OPTIONS /api/entries/81?periodo=2026
[2026-03-06T23:00:27.125Z] OPTIONS /api/entries/83?periodo=2026
[2026-03-06T23:00:27.125Z] OPTIONS /api/entries/84?periodo=2026
[2026-03-06T23:00:27.125Z] OPTIONS /api/entries/85?periodo=2026
[2026-03-06T23:00:27.125Z] OPTIONS /api/entries/86?periodo=2026
[2026-03-06T23:00:27.125Z] OPTIONS /api/entries/87?periodo=2026
[2026-03-06T23:00:27.126Z] OPTIONS /api/entries/91?periodo=2026
[2026-03-06T23:00:27.126Z] OPTIONS /api/entries/92?periodo=2026
[2026-03-06T23:00:27.126Z] OPTIONS /api/entries/89?periodo=2026
[2026-03-06T23:00:27.126Z] GET /api/entries/12?periodo=2026
[2026-03-06T23:00:27.127Z] OPTIONS /api/entries/93?periodo=2026
[2026-03-06T23:00:27.127Z] GET /api/entries/15?periodo=2026
[2026-03-06T23:00:27.127Z] GET /api/entries/13?periodo=2026
[2026-03-06T23:00:27.128Z] GET /api/entries/14?periodo=2026
[2026-03-06T23:00:27.128Z] OPTIONS /api/entries/95?periodo=2026
[2026-03-06T23:00:27.128Z] OPTIONS /api/entries/96?periodo=2026
[2026-03-06T23:00:27.128Z] OPTIONS /api/entries/97?periodo=2026
[2026-03-06T23:00:27.128Z] OPTIONS /api/entries/98?periodo=2026
[2026-03-06T23:00:27.128Z] OPTIONS /api/entries/99?periodo=2026
[2026-03-06T23:00:27.129Z] GET /api/entries/17?periodo=2026
[2026-03-06T23:00:27.129Z] OPTIONS /api/entries/100?periodo=2026
[2026-03-06T23:00:27.130Z] GET /api/entries/16?periodo=2026
[2026-03-06T23:00:27.132Z] GET /api/entries/18?periodo=2026
[2026-03-06T23:00:27.133Z] OPTIONS /api/entries/101?periodo=2026
[2026-03-06T23:00:27.133Z] GET /api/entries/19?periodo=2026
[2026-03-06T23:00:27.133Z] OPTIONS /api/entries/103?periodo=2026
[2026-03-06T23:00:27.134Z] GET /api/entries/21?periodo=2026
[2026-03-06T23:00:27.134Z] GET /api/entries/23?periodo=2026
[2026-03-06T23:00:27.134Z] GET /api/entries/22?periodo=2026
[2026-03-06T23:00:27.135Z] OPTIONS /api/entries/102?periodo=2026
[2026-03-06T23:00:27.135Z] OPTIONS /api/entries/104?periodo=2026
[2026-03-06T23:00:27.135Z] GET /api/entries/24?periodo=2026
[2026-03-06T23:00:27.137Z] OPTIONS /api/entries/108?periodo=2026
[2026-03-06T23:00:27.137Z] OPTIONS /api/entries/107?periodo=2026
[2026-03-06T23:00:27.137Z] OPTIONS /api/entries/110?periodo=2026
[2026-03-06T23:00:27.137Z] OPTIONS /api/entries/112?periodo=2026
[2026-03-06T23:00:27.137Z] OPTIONS /api/entries/111?periodo=2026
[2026-03-06T23:00:27.137Z] GET /api/entries/25?periodo=2026
[2026-03-06T23:00:27.137Z] GET /api/entries/26?periodo=2026
[2026-03-06T23:00:27.138Z] OPTIONS /api/entries/113?periodo=2026
[2026-03-06T23:00:27.138Z] GET /api/entries/28?periodo=2026
[2026-03-06T23:00:27.138Z] OPTIONS /api/entries/114?periodo=2026
[2026-03-06T23:00:27.139Z] GET /api/entries/30?periodo=2026
[2026-03-06T23:00:27.140Z] OPTIONS /api/entries/119?periodo=2026
[2026-03-06T23:00:27.140Z] GET /api/entries/31?periodo=2026
[2026-03-06T23:00:27.140Z] OPTIONS /api/entries/115?periodo=2026
[2026-03-06T23:00:27.141Z] GET /api/entries/29?periodo=2026
[2026-03-06T23:00:27.141Z] OPTIONS /api/entries/116?periodo=2026
[2026-03-06T23:00:27.142Z] OPTIONS /api/entries/118?periodo=2026
[2026-03-06T23:00:27.142Z] GET /api/entries/32?periodo=2026
[2026-03-06T23:00:27.143Z] OPTIONS /api/entries/117?periodo=2026
[2026-03-06T23:00:27.143Z] OPTIONS /api/entries/120?periodo=2026
[2026-03-06T23:00:27.143Z] OPTIONS /api/entries/121?periodo=2026
[2026-03-06T23:00:27.143Z] GET /api/entries/33?periodo=2026
[2026-03-06T23:00:27.144Z] GET /api/entries/34?periodo=2026
[2026-03-06T23:00:27.144Z] OPTIONS /api/entries/123?periodo=2026
[2026-03-06T23:00:27.145Z] OPTIONS /api/entries/122?periodo=2026
[2026-03-06T23:00:27.145Z] OPTIONS /api/entries/125?periodo=2026
[2026-03-06T23:00:27.145Z] GET /api/entries/35?periodo=2026
[2026-03-06T23:00:27.145Z] OPTIONS /api/entries/126?periodo=2026
[2026-03-06T23:00:27.146Z] OPTIONS /api/entries/124?periodo=2026
[2026-03-06T23:00:27.146Z] OPTIONS /api/entries/127?periodo=2026
[2026-03-06T23:00:27.147Z] GET /api/entries/37?periodo=2026
[2026-03-06T23:00:27.147Z] OPTIONS /api/entries/129?periodo=2026
[2026-03-06T23:00:27.148Z] GET /api/entries/36?periodo=2026
[2026-03-06T23:00:27.149Z] OPTIONS /api/entries/128?periodo=2026
[2026-03-06T23:00:27.149Z] GET /api/entries/39?periodo=2026
[2026-03-06T23:00:27.150Z] OPTIONS /api/entries/131?periodo=2026
[2026-03-06T23:00:27.150Z] OPTIONS /api/entries/130?periodo=2026
[2026-03-06T23:00:27.150Z] OPTIONS /api/entries/132?periodo=2026
[2026-03-06T23:00:27.150Z] GET /api/entries/40?periodo=2026
[2026-03-06T23:00:27.151Z] OPTIONS /api/entries/133?periodo=2026
[2026-03-06T23:00:27.151Z] OPTIONS /api/entries/134?periodo=2026
[2026-03-06T23:00:27.151Z] GET /api/entries/41?periodo=2026
[2026-03-06T23:00:27.152Z] GET /api/entries/42?periodo=2026
[2026-03-06T23:00:27.152Z] GET /api/entries/43?periodo=2026
[2026-03-06T23:00:27.152Z] OPTIONS /api/entries/135?periodo=2026
[2026-03-06T23:00:27.152Z] OPTIONS /api/entries/136?periodo=2026
[2026-03-06T23:00:27.153Z] GET /api/entries/45?periodo=2026
[2026-03-06T23:00:27.153Z] OPTIONS /api/entries/137?periodo=2026
[2026-03-06T23:00:27.153Z] GET /api/entries/46?periodo=2026
[2026-03-06T23:00:27.154Z] OPTIONS /api/entries/138?periodo=2026
[2026-03-06T23:00:27.155Z] OPTIONS /api/entries/139?periodo=2026
[2026-03-06T23:00:27.156Z] GET /api/entries/47?periodo=2026
[2026-03-06T23:00:27.158Z] OPTIONS /api/entries/140?periodo=2026
[2026-03-06T23:00:27.158Z] OPTIONS /api/entries/143?periodo=2026
[2026-03-06T23:00:27.158Z] OPTIONS /api/entries/141?periodo=2026
[2026-03-06T23:00:27.159Z] GET /api/entries/48?periodo=2026
[2026-03-06T23:00:27.159Z] OPTIONS /api/entries/142?periodo=2026
[2026-03-06T23:00:27.160Z] OPTIONS /api/entries/144?periodo=2026
[2026-03-06T23:00:27.160Z] GET /api/entries/50?periodo=2026
[2026-03-06T23:00:27.161Z] OPTIONS /api/entries/146?periodo=2026
[2026-03-06T23:00:27.161Z] OPTIONS /api/entries/145?periodo=2026
[2026-03-06T23:00:27.162Z] GET /api/entries/49?periodo=2026
[2026-03-06T23:00:27.163Z] GET /api/entries/51?periodo=2026
[2026-03-06T23:00:27.164Z] OPTIONS /api/entries/147?periodo=2026
[2026-03-06T23:00:27.164Z] GET /api/entries/53?periodo=2026
[2026-03-06T23:00:27.165Z] OPTIONS /api/entries/148?periodo=2026
[2026-03-06T23:00:27.165Z] OPTIONS /api/entries/150?periodo=2026
[2026-03-06T23:00:27.165Z] OPTIONS /api/entries/149?periodo=2026
[2026-03-06T23:00:27.166Z] OPTIONS /api/entries/151?periodo=2026
[2026-03-06T23:00:27.166Z] GET /api/entries/52?periodo=2026
[2026-03-06T23:00:27.167Z] OPTIONS /api/entries/152?periodo=2026
[2026-03-06T23:00:27.167Z] OPTIONS /api/entries/153?periodo=2026
[2026-03-06T23:00:27.168Z] OPTIONS /api/entries/155?periodo=2026
[2026-03-06T23:00:27.168Z] OPTIONS /api/entries/156?periodo=2026
[2026-03-06T23:00:27.168Z] OPTIONS /api/entries/154?periodo=2026
[2026-03-06T23:00:27.169Z] OPTIONS /api/entries/159?periodo=2026
[2026-03-06T23:00:27.169Z] OPTIONS /api/entries/160?periodo=2026
[2026-03-06T23:00:27.169Z] OPTIONS /api/entries/161?periodo=2026
[2026-03-06T23:00:27.169Z] OPTIONS /api/entries/158?periodo=2026
[2026-03-06T23:00:27.169Z] OPTIONS /api/entries/163?periodo=2026
[2026-03-06T23:00:27.169Z] GET /api/entries/54?periodo=2026
[2026-03-06T23:00:27.170Z] OPTIONS /api/entries/166?periodo=2026
[2026-03-06T23:00:27.171Z] OPTIONS /api/entries/162?periodo=2026
[2026-03-06T23:00:27.171Z] OPTIONS /api/entries/164?periodo=2026
[2026-03-06T23:00:27.171Z] OPTIONS /api/entries/167?periodo=2026
[2026-03-06T23:00:27.171Z] OPTIONS /api/entries/169?periodo=2026
[2026-03-06T23:00:27.171Z] OPTIONS /api/entries/168?periodo=2026
[2026-03-06T23:00:27.171Z] OPTIONS /api/entries/171?periodo=2026
[2026-03-06T23:00:27.171Z] OPTIONS /api/entries/170?periodo=2026
[2026-03-06T23:00:27.171Z] GET /api/entries/56?periodo=2026
[2026-03-06T23:00:27.172Z] OPTIONS /api/entries/172?periodo=2026
[2026-03-06T23:00:27.172Z] OPTIONS /api/entries/173?periodo=2026
[2026-03-06T23:00:27.173Z] OPTIONS /api/entries/174?periodo=2026
[2026-03-06T23:00:27.173Z] GET /api/entries/57?periodo=2026
[2026-03-06T23:00:27.173Z] OPTIONS /api/entries/175?periodo=2026
[2026-03-06T23:00:27.173Z] GET /api/entries/58?periodo=2026
[2026-03-06T23:00:27.174Z] OPTIONS /api/entries/176?periodo=2026
[2026-03-06T23:00:27.174Z] OPTIONS /api/entries/177?periodo=2026
[2026-03-06T23:00:27.174Z] OPTIONS /api/entries/178?periodo=2026
[2026-03-06T23:00:27.174Z] OPTIONS /api/entries/179?periodo=2026
[2026-03-06T23:00:27.174Z] OPTIONS /api/entries/180?periodo=2026
[2026-03-06T23:00:27.174Z] OPTIONS /api/entries/182?periodo=2026
[2026-03-06T23:00:27.174Z] OPTIONS /api/entries/181?periodo=2026
[2026-03-06T23:00:27.174Z] OPTIONS /api/entries/184?periodo=2026
[2026-03-06T23:00:27.174Z] OPTIONS /api/entries/183?periodo=2026
[2026-03-06T23:00:27.175Z] OPTIONS /api/entries/185?periodo=2026
[2026-03-06T23:00:27.176Z] GET /api/entries/60?periodo=2026
[2026-03-06T23:00:27.176Z] OPTIONS /api/entries/186?periodo=2026
[2026-03-06T23:00:27.176Z] GET /api/entries/61?periodo=2026
[2026-03-06T23:00:27.177Z] OPTIONS /api/entries/187?periodo=2026
[2026-03-06T23:00:27.177Z] GET /api/entries/59?periodo=2026
[2026-03-06T23:00:27.177Z] OPTIONS /api/entries/188?periodo=2026
[2026-03-06T23:00:27.177Z] OPTIONS /api/entries/189?periodo=2026
[2026-03-06T23:00:27.177Z] GET /api/entries/66?periodo=2026
[2026-03-06T23:00:27.178Z] OPTIONS /api/entries/190?periodo=2026
[2026-03-06T23:00:27.178Z] OPTIONS /api/entries/191?periodo=2026
[2026-03-06T23:00:27.178Z] GET /api/entries/62?periodo=2026
[2026-03-06T23:00:27.178Z] OPTIONS /api/entries/192?periodo=2026
[2026-03-06T23:00:27.179Z] GET /api/entries/67?periodo=2026
[2026-03-06T23:00:27.179Z] OPTIONS /api/entries/193?periodo=2026
[2026-03-06T23:00:27.179Z] GET /api/entries/63?periodo=2026
[2026-03-06T23:00:27.179Z] GET /api/entries/65?periodo=2026
[2026-03-06T23:00:27.180Z] OPTIONS /api/entries/194?periodo=2026
[2026-03-06T23:00:27.180Z] OPTIONS /api/entries/195?periodo=2026
[2026-03-06T23:00:27.180Z] OPTIONS /api/entries/196?periodo=2026
[2026-03-06T23:00:27.180Z] OPTIONS /api/entries/197?periodo=2026
[2026-03-06T23:00:27.180Z] GET /api/entries/69?periodo=2026
[2026-03-06T23:00:27.180Z] OPTIONS /api/entries/200?periodo=2026
[2026-03-06T23:00:27.180Z] OPTIONS /api/entries/199?periodo=2026
[2026-03-06T23:00:27.180Z] GET /api/entries/70?periodo=2026
[2026-03-06T23:00:27.182Z] OPTIONS /api/entries/201?periodo=2026
[2026-03-06T23:00:27.182Z] OPTIONS /api/entries/198?periodo=2026
[2026-03-06T23:00:27.183Z] OPTIONS /api/entries/202?periodo=2026
[2026-03-06T23:00:27.183Z] OPTIONS /api/entries/203?periodo=2026
[2026-03-06T23:00:27.183Z] OPTIONS /api/entries/204?periodo=2026
[2026-03-06T23:00:27.183Z] OPTIONS /api/entries/205?periodo=2026
[2026-03-06T23:00:27.183Z] OPTIONS /api/entries/206?periodo=2026
[2026-03-06T23:00:27.183Z] OPTIONS /api/entries/208?periodo=2026
[2026-03-06T23:00:27.183Z] OPTIONS /api/entries/209?periodo=2026
[2026-03-06T23:00:27.183Z] OPTIONS /api/entries/210?periodo=2026
[2026-03-06T23:00:27.183Z] OPTIONS /api/entries/207?periodo=2026
[2026-03-06T23:00:27.183Z] OPTIONS /api/entries/212?periodo=2026
[2026-03-06T23:00:27.184Z] GET /api/entries/72?periodo=2026
[2026-03-06T23:00:27.184Z] OPTIONS /api/entries/216?periodo=2026
[2026-03-06T23:00:27.184Z] GET /api/entries/71?periodo=2026
[2026-03-06T23:00:27.185Z] OPTIONS /api/entries/211?periodo=2026
[2026-03-06T23:00:27.185Z] OPTIONS /api/entries/215?periodo=2026
[2026-03-06T23:00:27.185Z] OPTIONS /api/entries/213?periodo=2026
[2026-03-06T23:00:27.185Z] OPTIONS /api/entries/214?periodo=2026
[2026-03-06T23:00:27.185Z] OPTIONS /api/entries/217?periodo=2026
[2026-03-06T23:00:27.185Z] OPTIONS /api/entries/218?periodo=2026
[2026-03-06T23:00:27.185Z] GET /api/entries/73?periodo=2026
[2026-03-06T23:00:27.186Z] OPTIONS /api/entries/220?periodo=2026
[2026-03-06T23:00:27.186Z] OPTIONS /api/entries/221?periodo=2026
[2026-03-06T23:00:27.186Z] OPTIONS /api/entries/219?periodo=2026
[2026-03-06T23:00:27.186Z] OPTIONS /api/entries/224?periodo=2026
[2026-03-06T23:00:27.187Z] OPTIONS /api/entries/225?periodo=2026
[2026-03-06T23:00:27.187Z] OPTIONS /api/entries/222?periodo=2026
[2026-03-06T23:00:27.187Z] OPTIONS /api/entries/223?periodo=2026
[2026-03-06T23:00:27.187Z] OPTIONS /api/entries/226?periodo=2026
[2026-03-06T23:00:27.187Z] GET /api/entries/75?periodo=2026
[2026-03-06T23:00:27.187Z] GET /api/entries/74?periodo=2026
[2026-03-06T23:00:27.188Z] GET /api/entries/76?periodo=2026
[2026-03-06T23:00:27.188Z] OPTIONS /api/entries/228?periodo=2026
[2026-03-06T23:00:27.188Z] OPTIONS /api/entries/229?periodo=2026
[2026-03-06T23:00:27.189Z] OPTIONS /api/entries/230?periodo=2026
[2026-03-06T23:00:27.189Z] OPTIONS /api/entries/233?periodo=2026
[2026-03-06T23:00:27.189Z] OPTIONS /api/entries/235?periodo=2026
[2026-03-06T23:00:27.189Z] OPTIONS /api/entries/236?periodo=2026
[2026-03-06T23:00:27.190Z] OPTIONS /api/entries/234?periodo=2026
[2026-03-06T23:00:27.191Z] GET /api/entries/77?periodo=2026
[2026-03-06T23:00:27.192Z] OPTIONS /api/entries/238?periodo=2026
[2026-03-06T23:00:27.192Z] OPTIONS /api/entries/237?periodo=2026
[2026-03-06T23:00:27.192Z] GET /api/entries/78?periodo=2026
[2026-03-06T23:00:27.192Z] OPTIONS /api/entries/239?periodo=2026
[2026-03-06T23:00:27.192Z] OPTIONS /api/entries/240?periodo=2026
[2026-03-06T23:00:27.192Z] GET /api/entries/79?periodo=2026
[2026-03-06T23:00:27.193Z] OPTIONS /api/entries/243?periodo=2026
[2026-03-06T23:00:27.193Z] OPTIONS /api/entries/242?periodo=2026
[2026-03-06T23:00:27.193Z] OPTIONS /api/entries/244?periodo=2026
[2026-03-06T23:00:27.193Z] OPTIONS /api/entries/245?periodo=2026
[2026-03-06T23:00:27.193Z] OPTIONS /api/entries/246?periodo=2026
[2026-03-06T23:00:27.193Z] OPTIONS /api/entries/247?periodo=2026
[2026-03-06T23:00:27.193Z] GET /api/entries/82?periodo=2026
[2026-03-06T23:00:27.194Z] GET /api/entries/81?periodo=2026
[2026-03-06T23:00:27.194Z] GET /api/entries/83?periodo=2026
[2026-03-06T23:00:27.194Z] OPTIONS /api/entries/248?periodo=2026
[2026-03-06T23:00:27.194Z] GET /api/entries/84?periodo=2026
[2026-03-06T23:00:27.195Z] OPTIONS /api/entries/249?periodo=2026
[2026-03-06T23:00:27.195Z] GET /api/entries/85?periodo=2026
[2026-03-06T23:00:27.195Z] GET /api/entries/86?periodo=2026
[2026-03-06T23:00:27.196Z] OPTIONS /api/entries/250?periodo=2026
[2026-03-06T23:00:27.196Z] GET /api/entries/87?periodo=2026
[2026-03-06T23:00:27.196Z] OPTIONS /api/entries/251?periodo=2026
[2026-03-06T23:00:27.196Z] OPTIONS /api/entries/252?periodo=2026
[2026-03-06T23:00:27.197Z] GET /api/entries/92?periodo=2026
[2026-03-06T23:00:27.197Z] OPTIONS /api/entries/254?periodo=2026
[2026-03-06T23:00:27.197Z] GET /api/entries/91?periodo=2026
[2026-03-06T23:00:27.198Z] GET /api/entries/89?periodo=2026
[2026-03-06T23:00:27.198Z] OPTIONS /api/entries/253?periodo=2026
[2026-03-06T23:00:27.199Z] OPTIONS /api/entries/255?periodo=2026
[2026-03-06T23:00:27.199Z] OPTIONS /api/entries/257?periodo=2026
[2026-03-06T23:00:27.200Z] OPTIONS /api/entries/258?periodo=2026
[2026-03-06T23:00:27.200Z] OPTIONS /api/entries/259?periodo=2026
[2026-03-06T23:00:27.200Z] GET /api/entries/93?periodo=2026
[2026-03-06T23:00:27.200Z] OPTIONS /api/entries/261?periodo=2026
[2026-03-06T23:00:27.200Z] OPTIONS /api/entries/262?periodo=2026
[2026-03-06T23:00:27.200Z] OPTIONS /api/entries/260?periodo=2026
[2026-03-06T23:00:27.201Z] OPTIONS /api/entries/263?periodo=2026
[2026-03-06T23:00:27.201Z] OPTIONS /api/entries/264?periodo=2026
[2026-03-06T23:00:27.201Z] OPTIONS /api/entries/265?periodo=2026
[2026-03-06T23:00:27.201Z] OPTIONS /api/entries/266?periodo=2026
[2026-03-06T23:00:27.202Z] OPTIONS /api/entries/267?periodo=2026
[2026-03-06T23:00:27.202Z] GET /api/entries/95?periodo=2026
[2026-03-06T23:00:27.202Z] OPTIONS /api/entries/268?periodo=2026
[2026-03-06T23:00:27.202Z] GET /api/entries/96?periodo=2026
[2026-03-06T23:00:27.203Z] GET /api/entries/97?periodo=2026
[2026-03-06T23:00:27.203Z] GET /api/entries/99?periodo=2026
[2026-03-06T23:00:27.203Z] OPTIONS /api/entries/269?periodo=2026
[2026-03-06T23:00:27.203Z] GET /api/entries/98?periodo=2026
[2026-03-06T23:00:27.204Z] OPTIONS /api/entries/270?periodo=2026
[2026-03-06T23:00:27.204Z] OPTIONS /api/entries/271?periodo=2026
[2026-03-06T23:00:27.204Z] GET /api/entries/100?periodo=2026
[2026-03-06T23:00:27.205Z] OPTIONS /api/entries/272?periodo=2026
[2026-03-06T23:00:27.206Z] OPTIONS /api/entries/273?periodo=2026
[2026-03-06T23:00:27.206Z] OPTIONS /api/entries/274?periodo=2026
[2026-03-06T23:00:27.207Z] OPTIONS /api/entries/275?periodo=2026
[2026-03-06T23:00:27.207Z] OPTIONS /api/entries/277?periodo=2026
[2026-03-06T23:00:27.207Z] OPTIONS /api/entries/278?periodo=2026
[2026-03-06T23:00:27.207Z] OPTIONS /api/entries/276?periodo=2026
[2026-03-06T23:00:27.207Z] OPTIONS /api/entries/280?periodo=2026
[2026-03-06T23:00:27.207Z] OPTIONS /api/entries/281?periodo=2026
[2026-03-06T23:00:27.208Z] OPTIONS /api/entries/279?periodo=2026
[2026-03-06T23:00:27.208Z] OPTIONS /api/entries/283?periodo=2026
[2026-03-06T23:00:27.208Z] OPTIONS /api/entries/284?periodo=2026
[2026-03-06T23:00:27.208Z] OPTIONS /api/entries/282?periodo=2026
[2026-03-06T23:00:27.208Z] OPTIONS /api/entries/285?periodo=2026
[2026-03-06T23:00:27.208Z] OPTIONS /api/entries/286?periodo=2026
[2026-03-06T23:00:27.208Z] OPTIONS /api/entries/288?periodo=2026
